Score,Text
0.292,"""Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme #snap #nudes #tits #snapchat"""
0.439,"""ya girl is #bitter"""
0.333,"""Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday #politeness"""
0.500,"""Guy across from me in a really ugly suit cannot stop expressing his displeasure"""
0.562,"""she's pathetic!!! Hated Nicole for being cute &amp; having a showmance &amp; she couldn't get one! #bitter #uglycry #BBMichelle 😖"""
0.840,"""Police don't wanna be called pigs but they keep actin like em....honestly that's even an insult to pigs"""
0.562,"""Lost Frequencies/Janieck Devy - Reality (Gestort Aber Geil Remix)' is raging at ShoutDRIVE!"""
0.354,"""The animosity toward Hillary comes from conspiracy theories and perception, the animosity toward Trump is based on what he says and does."""
0.542,"""I've always had a weird grudge against stingrays ever since one killed Steve Irwin."""
0.375,"""The most important thing to #bestrong is to hold your #anger #thoughts"""
0.354,"""Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK"""
0.583,"""I am just so bitter today 😐"""
0.625,"""Taking a break from the #wedding to #rage at the general #stupidity of certain #people on the #internet."""
0.604,"""Dude go out his way to irritate me🙄🙄 that's why I go out my way to not give up any pussy🙅🏾🅿️"""
0.167,"""AWH tiff you're such a great friend I love you :(( thank you"""
0.646,"""#nothappy and still #charging the #fullprice 😡😡 #fuming some your #bestrides 😳😳"""
0.250,"""Happiness is the best revenge"""
0.458,"""#welfarereform should not be a 'model' for #snap."""
0.229,"""I think they may be"""
0.188,"""ordered my vacation bathing suits. one less thing to fret about."""
0.562,"""seek to conduct attacks against Israel, intended to provoke a reaction that would further inflame feeling within the Islamic world”. •"""
0.521,"""Think I really broke young bull hurt 😂😂😭😭 u can tell by how bitter and mad he is 😊😊😩😩"""
0.375,"""tiff."""
0.750,"""Goddamn headache. #anger"""
0.667,"""Who allowed Pereira to start taking all the set pieces? fuming"""
0.708,"""Wont use using again!! These guys cant get nothing right!!"""
0.542,"""revenge"""
0.873,"""you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing #fuming #noloyalty #joke #notimpressed"""
0.938,"""Stop tracking back you fucking potato faced cunt errrr infuriating 😠😠😠😠😠 #angry #Rooney #mufc"""
0.417,"""yeah I know it unless our offense can get something going. That's a big if"""
0.458,"""And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt"""
0.917,"""kenny - where were you born\nme - washington\nkenny - you fucking liar you were born in the fiery pits of hell"""
0.242,"""lol. Love it when you aggravate Juan. Keep up the good work. Lol"""
0.372,"""Just love Matthew Parris! Political rage is good!"""
0.521,"""If i could just get my line to block! #germantownbroncos #lilleague #popwarner #Broncos #usafootball #offense #lineman"""
0.458,"""Checked-in for my flight to Toronto. Took seat 3D just to infuriate ."""
0.438,"""No one's gonna chill bc fake outrage is fun or w/e but SPACE COLLEGE"""
0.125,"""rose incense are the best thing I've ever bought"""
0.875,"""How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off."""
0.500,"""that's what lisa asked before she started raging at me, 'can I call you?' heh"""
0.604,"""People need a way to escape,escape what?This corrupted world.This reality. This joke.This fury of constant pain &amp; stress.We need a vacation"""
0.250,"""someone kik me @ montanashay_ \n#kikme #snap"""
0.521,"""fix this home/away deptch chart invalid glitch. I have to close madden and re-open it everytime this happens"""
0.189,"""Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte #against #machines"""
0.604,"""- frustration, looking up at Elphaba in a frown of aggravation. Her high pitched voice was growing more and more --"""
0.312,"""Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it"""
0.583,"""OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH #rage"""
0.517,""".than straight people. Even the arse straight guys who think that means a threesome is fine."""
0.596,"""Never forget that 5Live cancelled programs, to allow them to extend 606 so people could call in and detail their outrage after our behaviour"""
0.625,"""WHY though! Why did u want to offend Americans?"""
0.646,"""apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! #fuming"""
0.688,"""He's seriously so frustrating sometimes! (╯°□°）╯︵ ┻━┻ #ugh #raging"""
0.417,"""LIFE TIP 101. I know unresolved #anger is likely to cause problems in several areas of my life. I must recognize it &amp; properly deal with it."""
0.292,"""Using multiple combs simultaneously is what I like to call impressive work!! ;-O #snap #ohsnap #daaamn"""
0.574,"""I need some to help with my anger"""
0.667,"""Can't believe are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!!"""
0.850,"""2 days on.......never a fucking pen!!!! #nffc"""
0.458,"""I would have almost took offense to this if I actually snapped you"""
0.400,"""Did you even give out any pizzas ? Serious fail #hungry #hangry"""
0.604,"""...I'm waiting for you to figure out I'm like... from 0 to 100 real quick with the irritation."""
0.750,"""OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH"""
0.583,"""a rabid dog being ridden by the child who has eaten all the flesh off one fellow and the limbs of the other adults."""
0.646,"""I swear if blocks me I'm going to hit her back #revenge"""
0.554,"""He's seriously so frustrating sometimes! (╯°□°）╯︵ ┻━┻ #ugh"""
0.292,"""She's foaming at the lips the one between her hips , one of many great lyrics"""
0.500,"""about 2 wks ago,playing pokemon and not paying attention. Placed my elbow on a rail 3 inches from 4 no sting."""
0.625,"""#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary, Sue and Mel gone. It's over. I'm out. 👋 #fuming"""
0.438,"""exactly not some flaming reject from fast and furious"""
0.396,"""#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and #revenge."""
0.143,"""one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome"""
0.500,"""i can't believe they're all messing up my favourite of all bakes i feel personally offended"""
0.901,"""Fuckin hell even seeing your face makes me fume"""
0.891,"""Bes! You don't just tell a true blooded hoopjunkie to switch a f*c' team that juz destroyed your own team. You juz don't! #insult"""
0.219,"""Meanwhile and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan."""
0.479,"""looking forward to div 2 next year ? #revenge #leictershireaway #therey"""
0.354,"""if your depressed and somebody calls you long faced will you still automatically take umbrage?"""
0.333,"""10 minutes with an incense and all I get is 2 Rattatas. 😂#PokemonGO"""
0.521,"""As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry"""
0.531,"""me: wow today's such a good day \n*an hour later: burns food, gets sick, spills boiling hot water on myself*\nme: never mind"""
0.583,"""that is one thing but attacking and hating is worse - that makes us just like the angry vengeful behavior we detest"""
0.729,"""Where is your indignation and outrage over the UNARMED DEAF WHITE man who was shot and killed by black officer in CLT, NC?"""
0.500,"""When your sister is 19 and throws legitimate temper tantrums just to get attention.."""
0.330,"""Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO"""
0.479,"""pressure does burst pipes 😭"""
0.625,"""The new gun emoji in iOS10 is not enough to show the anger I have towards a number of things."""
0.604,"""Here's a tip for everyone: Stop being offended. End. #quit #youredumb #liveyourownlife"""
0.521,"""resent"""
0.188,"""only good thing in madden is DC"""
0.844,"""bad news if ordered online it hasn't gone through same happened to me had to re order on the phone #furious"""
0.438,"""Oh and I play it capo 2nd fret in a G position RS"""
0.625,"""i'm actually offended by it. naming the most fattening sandwich after a man who died of coronary disease likely due to his diet?"""
0.354,"""if u know who died.. I would also burst out crying....\nFrom JOY!!! 😉"""
0.521,"""I fuck with madden way harder"""
0.667,"""new madden 16 video was gonna be up but xbox is being an ahole and not going through 🙄🙄 #struggles"""
0.312,"""This all resent #India #Pakistan problem is save"""
0.583,"""true. Just me spitting venom because I'm still bitter with Stripe. Like an old man yelling from his porch."""
0.646,"""'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. #fuming"""
0.375,"""Finally made my #fury #warrior guide. Let me know your thoughts"""
0.667,"""2 days on.......never a fucking pen!!!! #nffc #bitter"""
0.562,"""when the East wind blue in summer in Durban, S Africa, we still surfed and got #stung badly! Must be carefull-A #sting can harm you"""
0.458,"""My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no I'm fine-"""
0.354,""". A solution. But the assumptions by media in articles and every other venue causes animosity to the conversation."""
0.562,"""#Anger or #wrath is an intense emotional response."""
0.479,"""I don't talk about politics because people nowadays get offended easily!"""
0.586,"""Take 2k out of it the numbers on madden are low and have dropped and people are unhappy"""
0.146,"""Every dancers dream song #worldpower"""
0.188,"""JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. 1 assist. #relentless"""
0.667,"""#rage?? The #CrookedCourt said #rage MANY times to explain away the brutal killings of #Petits by #Hayes &amp; #Komisarjevsky"""
0.708,"""Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb #accidentlyspillbeeronthecarpet"""
0.521,"""Yikes. The wrath of Maddie..."""
0.323,"""when you think you've got it together for a day then you randomly burst out crying"""
0.458,"""ya and the d was what I was most confident about..... our offense is as good as it's been in 20 years...our d sucks"""
0.604,"""there was a US diver named steele johnson. i'd like him barred from the olympics. #offended"""
0.375,"""are you gonna do any kind of community raids when wrath of the machine drops?"""
0.625,"""I asked for my parcel to be delivered to a pick up store not my address #poorcustomerservice"""
0.771,"""worst thing is i have confimation from them #angry"""
0.583,"""Tears and eyes can dry but I won't, I'm burning like the wire in a lightbulb"""
0.542,"""not to be That Person™ but i get bitter seeing some ravi stans"""
0.396,"""Tio Valle, please! WNF grudge match with Low Tier God!!!"""
0.500,"""I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter 😩"""
0.333,"""Projection is perception. See it in someone else? You also at some level have that within you. #worry"""
0.354,"""So then it's my turn. Soon as he says hi I just burst into tears lmaoo I was so overwhelmed."""
0.312,"""I'm not sure if burning and looting really can positively impact a community"""
0.354,"""\nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :))"""
0.202,"""Does Bret have a point? Cena, Balor, sting..."""
0.479,"""So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav #offended"""
0.188,"""hate to see y'all frown but I'd rather see him smiling 💕✨"""
0.375,"""Me too,I really hope the writers decide to give us an return to McDanno we all love w/o resentment &amp; animosity fingers crossed"""
0.208,"""snap: hiAleshia 😃"""
0.479,"""Don't provoke the Voke."""
0.396,"""Scored madden 13 on vita for $20AU today. Bloke didn't know what he had. I'd have happily paid $70 🤑 my only ever bargain! #bargain #vit"""
0.500,"""Every day I think my #house 🏡 is #burning 🔥 but it's always just my neighbor burning their #toast! 😷😡🍞"""
0.500,"""make sure you tell them how scared you are #revenge 🙌🏼🙌🏼"""
0.500,"""(like, hope i didn't offend with my commentary - it wasn't what I was intending!)"""
0.417,"""Trumpism likewise rests on a bed of racial resentment that was made knowingly and intentionally, long before Trump got into politics."""
0.417,"""one of my favorite songs brother, real talk. #rage"""
0.562,"""still bitter about last night lads 😂"""
0.448,"""Hell hath no fury like a sound technician scorned'\n\nThat's the quote right"""
0.708,"""I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn #rage"""
0.384,"""For every minute you are angry you lose sixty seconds of happiness. - Ralph Waldo Emerson #quote"""
0.708,"""i will fight this guy! Don't insult the lions like that! But seriously they kinda are.Wasted some of the best players"""
0.167,"""Vale! Vale! Sip sangria and taste tantalizing tapas 's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco"""
0.417,"""He looks especially lovely. Sadly, I do not *removes potentially indignant Mr D from convo*"""
0.542,"""Yo there's a kid on my snap chat from LA &amp; they get high off helium gas lmao.... I am like why the fuck lol"""
0.729,"""fucked my coupon that goal! #raging"""
0.324,"""Like hello? I am your first born you must always laugh at my jokes."""
0.354,"""how can you hold a grudge for over a year I can barely hold one for a few minutes"""
0.708,"""Height of irritation when a person makes a hilarious chusssss.... Plz die....😬😬"""
0.354,"""Hi Monica, I write regularly for - but not on bees - never dared try them #buzz #HONEY"""
0.417,"""pretty average, klitschko fury did about 600k and Joshua white did about 450k"""
0.521,"""at least 5 ppl have left my stores in a huff in the past year but ive never had anyone call guest service on me yet so"""
0.375,"""Despite my sharing O'Neill's article, what saddens me about the Gazza case is there seems to be more fury about the sentence than the remark"""
0.438,"""I don't see why you think we'll have a dumbed down simplified offense with Brissett. He comes from a very complicated system"""
0.851,"""I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #anger #fuck #die #hatered"""
0.667,"""'Congratulations your Free 1 month has been activated' Then charges £34.80 the same month. Absolutely furious 😡"""
0.542,"""coincidentally watched Ulzana's Raid last night - brutally indignant filmmaking."""
0.648,"""straight people are canoodling on the quad and I'm #offended"""
0.417,"""\nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow! #revenge"""
0.458,"""What's with all pre industrial revolution-esque footwear? You guys tryin out for grapes of wrath today?"""
0.604,"""No justification for shooting without provocation, even if the person has a bad history. Justification is not the way to go"""
0.125,"""Will BYU's offense score 24+ vs WVU?"""
0.729,"""how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it #cod"""
0.461,"""\nI could not believe that their answer to his outrage was that they were right. I do hope he takes them to the cleaners."""
0.521,"""I'll happily be rude to people who personally insult me unprovoked, they deserve it 👍 Just as good people deserve respect"""
0.604,"""Absolutely raging at the changes to CAS, what a joke"""
0.271,"""understandable. Hard when he has zero offense behind him, and only a few wins since the All-Star Break."""
0.629,"""White people irritate me."""
0.333,"""is it an insult or compliment to be told i look like a really happy duck"""
0.304,"""*I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -"""
0.750,"""My mind is raging and i just want to end it all"""
0.521,"""India should now react to the uri attack....."""
0.479,"""pls dont insult the word 'Molna'"""
0.542,"""Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \n#NoteToSelf #offended #mad #upset"""
0.542,"""#offended the tonys have found a way to leave me out and now y'all have too"""
0.438,"""I would always be honest but it's great to feedback opinion to the brand - don't want to offend them #BlogHour"""
0.625,"""I can't have a dog in my flat! Literally no reason either! Sorry potential doggie! #landlords #doglover #sad #angry #rescuedog #dog ;_;"""
0.542,"""I am offended"""
0.396,"""My husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for SJ NHL/AHL hockey."""
0.271,"""If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work #snap"""
0.521,"""don't provoke me after letting me down !"""
0.854,"""Bitches aggravate like what inspires you to be the biggest cunt known to man kind?"""
0.646,"""i used to think the fire detector going off at my old place when boiling water was bad but this one went off bc of DUST and wouldnt turn off"""
0.500,"""Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman #scowl"""
0.604,"""I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. 😑"""
0.354,"""A wise man told me that holdin' a grudge is like\nLetting somebody just live inside of your head rent free"""
0.906,"""u fucked my house up I'll always hold a grudge"""
0.292,"""it's a step up from boiling broccoli tbh"""
0.500,"""LGBTQ media should inform, inspire, entertain &amp;unite our community. It shouldn't give platform 2 those whose goal is 2 offend us 4 attention"""
0.354,"""anyway, I found a short scale today that was perfect for my purposes. soft on the hands, won't aggravate my (now-chronic) tendonitis"""
0.917,"""Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating. #rage #smrtruinslives"""
0.542,"""jojo at 12:30 and not midnight lets rage WRYYYYYY"""
0.708,"""Bloods boiling"""
0.479,"""yes hc and we got him very low. I know how it feels. Our damage is low enough as it is never mind having the rng of being enrage"""
0.521,"""My guess is he's just a convenient target for misplaced anger. What they're really mad at is how they played."""
0.900,"""Still can't log into my fucking Snapchat#Snapchat #snap"""
0.542,"""A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs"""
0.521,"""Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts."""
0.312,"""Don't get #bitter get #BETTER"""
0.438,"""I get embarrassed at the slightest things and then I'll fret about it all day I hate it"""
0.333,"""My little sister sure can hold a grudge 😂😂😂"""
0.525,"""why you gotta use the dark skin emoji #offended"""
0.312,"""This is a joke"""
0.292,"""Your stomach growl woke you up, huh?"""
0.292,"""maps by the yeah yeah yeahs came on the radio today and i almost burst into tears"""
0.396,"""Michelle, who did NOTHING is hating on Nicole's game hahaha.... #bb18"""
0.458,"""Like I can't do 12 hours worth of standing or calorie burning in 3 hours 😭😭😭😭 #1stworldprobs4vs"""
0.396,"""schneiderlin taking his revenge for the 2 fouls"""
0.500,"""#colinkaepernick protests because of the unjust murder of #keithlamontscott in North Carolina #injustice #speakout"""
0.729,"""ICQ is just making me mad!!!😤 #icq"""
0.417,"""Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. #fuming"""
0.479,""": No sense in taking out your wrath on innocent people because you think police shot an innocent man. #MakeAmericaSafeAgain"""
0.479,"""Get to work and there's a fire drill. #fire #outthere #inthedark"""
0.312,"""The best revenge is massive success."""
0.250,"""People are #hurt and #angry and it's hard to know what to do with that #anger Remember, at the end of the day, we're all #humans #bekind"""
0.415,"""Realest ever, relentless ever, inevitable that I win."""
0.479,"""ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an"""
0.750,"""Boycotting till butter pecan comes back. I am furious"""
0.771,"""Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating. #smrtruinslives"""
0.500,"""The war is right outside your door #rage #USAToday"""
0.375,"""Having a baby born too soon is #lifechanging 6 years on and it feels like only yesterday #sad #happy #angry #emotionalrollercoaster"""
0.312,"""Houston might lose a coach tomorrow or by midnight. #yikes ?"""
0.375,"""Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman: wHYaNEWG"""
0.583,"""Meanwhile and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. #fuming"""
0.375,"""Time wounds all heels.\n\n #DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge #hate #time #funny #politics #Trump #POTUS2016"""
0.583,"""Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis #angry"""
0.417,"""Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \n #NoteToSelf #mad #upset"""
0.500,"""Do not despise the Lord ’s #discipline, do not #resent his rebuke, because the #Lord disciplines those he loves... #Proverbs 3:11-12"""
0.292,"""#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily"""
0.500,"""Might be the pout of a star baker tho !"""
0.646,"""he's also mostly (except for the synthetic testosterone bits) male, you raging sexist!"""
0.292,"""sickle cell if right pt background. Or could be JIA or an allergic reaction to a bite e.g. bee sting among others."""
0.198,"""This makes things easier and compact and less fiery or burdened by the weight of sexuality. One releases in the transmutation"""
0.312,"""I am their fury. I am their patience. I am a conversation. 💙❤️✨"""
0.542,"""Pro Tip: Go back to work when your kid reaches 20 mos old. Stay home any longer, and you'll be absolutely miserable with the #tantrums."""
0.562,"""Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad"""
0.458,"""I just don't understand why everyone is so #angry we all just want to live and thrive don't we?"""
0.438,"""or maybe he's like my dad and no hair grows on his body... (I will always resent my mother's genes for taking this from me)"""
0.896,"""so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed #angry #upset #tired #sad #tired #hangry ######"""
0.729,"""This uber driver TRIED it with me &amp; he'll feel my wrath"""
0.354,"""I need a 🍱sushi date🍙 🍝an olive guarded date🧀 and a 👊🏼Rockys date🍕 #tiff"""
0.583,"""don't fret -- this guy is mad because when is elected he might have to get a real job"""
0.438,"""Professor: introduce yourselves and say one interesting fact\n\nHi I'm Ethan and the Sun will engulf our planet in a fiery explosion one day"""
0.500,"""Obama must be fuming.. lol"""
0.667,"""Democrats and their voters have zero tolerance for honesty. They associate honesty with anger and hate."""
0.500,"""This provocation sets off a curiosity. An entity is feeding fuel to the fire. speaking quatrains. Hmmm America needs to be vigilant now"""
0.479,"""can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria"""
0.583,"""both, scrap *ll the rage instead"""
0.312,"""Well, the lines for Sweden's goals sure sting."""
0.458,"""Before revenge you feel good after revenge you feel worse 💯"""
0.625,"""Probably gonna end up seriously poorly at some point soon, so tired, and go from freezing to boiling in the space of seconds"""
0.325,"""No offense, but isn't it a little late to be getting a radio broadcast degree? Isn't that going to be over in a decade or 2?"""
0.208,"""yeah dude! Appreciate the #support! #Notorious on ABC, peep it! #grateful"""
0.375,"""Someone throw a snap dance party for LO. Rest Up big Homie 🙏🏾"""
0.333,"""When anger rises, think of the consequences. #quote #wisdom"""
0.729,"""Just paid for chicken at and didn't even get any 😑😑😑 there goes 4 dollars and me as a customer #angry"""
0.854,"""Fuking fuming 😤"""
0.625,"""Everyone is raging"""
0.438,"""this is an automatic L for me but ima keep trying fam #thewengerway"""
0.479,"""hah don't speak to me or my cousin like that, mind a had the displeasure of seeing u bare faced on eh train, no a pretty sight mate"""
0.333,"""(whisper) I cannot frown."""
0.396,"""If ydu yell 'fire' in a crowded theater you will burst into flames. It's a cool trick, bu: only once."""
0.491,"""so leafy can roast the Pokemon go kid but not you what an outrage that just means that he is more relevant than y-I mean kisses"""
0.250,"""Sometimes the best motivations come from 'proving them wrong' #energy #MotivationalQuotes"""
0.812,"""I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn"""
0.417,"""Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of ?"""
0.271,"""ummm that dragons fury though.."""
0.509,"""Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media."""
0.583,"""2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying #irritation #weirdsmells"""
0.737,"""your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel #rage"""
0.604,"""Can we get a shot of Lingys face at 1/4 time ? Pretty sure it would be more red then his hair #fuming #pretendinghesok #ruok #AFLCatsSwans"""
0.458,"""for your next series will u do a celebrity firefighting show and just chuck them all in a burning building and do the voiceover?"""
0.708,"""how on earth can I send an email to you? Very annoyed customer!!!"""
0.267,"""this is an automatic L for me but ima keep trying fam #relentless #thewengerway"""
0.396,"""Anger, resentment, and hatred are the destroyer of your fortune today."""
0.312,"""Clash of the titans and wrath of the titans 🙌🏾🙌🏾🙌🏾 🔥"""
0.417,"""awaiting to see ur new avataar #rowdy #action #angry young man"""
0.708,"""Just joined #pottermore and was sorted into HUFFLEPUFF 😡😡😡 #fuming"""
0.396,"""I've been disconnected whilst on holiday 😤 but I don't move house until the 1st October 🤔"""
0.479,"""sorry to #offend u griffin!!"""
0.562,"""Fake people irritate me"""
0.646,"""I'd pay good money to watch someone slap that pout off Candice."""
0.271,"""Fast and furious 6 this Monday 10 pm on mbc 2 😍😍😍😍😍😍😍"""
0.646,"""Zero help from customer service. Just pushing the buck back and forth and promising callbacks that don’t happen. #loathing"""
0.417,"""Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry"""
0.271,"""ESPN just assumed I wanted their free magazines"""
0.312,"""Why did Alex just growl at me.. 😂😂😂"""
0.562,"""Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES"""
0.319,"""Aidy: *has a physics question*\nAidy: '... ok, I'm not gonna ask Tristan cause I don't wanna aggravate her'"""
0.417,"""its more of a little prick than a sting .......... but you have to come to Tennessee to get it1"""
0.438,"""#TheWordOfGOD #taught, #preached #correctly will #ComfortTheAfflicted &amp; #AfflictTheComfortable; it will #offend &amp; #TellTheTruth #AboutSin!"""
0.688,"""A not turning up? Why am I not surprised. Late for work again! #fuming"""
0.812,"""spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain"""
0.271,"""I'm sensing a theme here tho lol"""
0.604,"""listen yh don't provoke me cos I'll make you cry"""
0.708,"""I am angry at the student for being a racist, and the teacher for not stopping it, and at the class for letting it go by."""
0.458,"""Changed my clothes at work and had my pre-workout.. In route to the gym and there is traffic all over - pre workout kicking in.. #rage"""
0.729,"""What the fuck am I supposed to do with no lunch, no dinner, no money and I'm off to work #furious #hangry #day5"""
0.375,"""i swear to god the worst drug is loving someone. physical withdrawals aren't that bad, emotional withdrawals sting a little more"""
0.271,"""take me with you!! JK. Have fun, relax, get a massage or two and chill. Don't eat the cucumbers, most places frown on that."""
0.354,"""The outrage over Kessel's tweet by butthurt USA players is hilarious."""
0.438,"""N-no. Because of your wrath."""
0.729,"""smh customers getting angry at me bc i aint got no marlboro lights in the gas hut. i called them in 2 hours ago, fuck you."""
0.562,"""if we let that in id be fuming poor keeping"""
0.438,"""yep. LOL"""
0.500,"""what's up w the gender bias? #indignant This fancypants saddler's daughter will opt for the leather jacket, thank you very much."""
0.771,"""SOMEONE LET SNAKES IN MY HOUSE, I BET IT I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM #rage #HuckFP2"""
0.875,"""legit why i am so furious with him, people are such fucking idiots."""
0.583,"""shot by black police woman Typical looney toon thinking. #Hillary #divide #chaos"""
0.417,"""I think it's time to change my #irate motif, now that #TalkLikeAPirate Day is over, but...Pirate Minion is so cute, I don't want to. 😟"""
0.708,"""Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. #rage"""
0.625,"""Fucker blocked me 2 years ago over a question lol - proper holds a grudge old Joe"""
0.472,"""i look rabid"""
0.479,"""I'm not surprised, I would be fuming! 😤"""
0.490,"""the pout tips me over the edge. I am most definitely AGIN. Who the feic bakes with full make up and boots with heels!!!!"""
